start_time,green_energy_DE,DE_Load,green_energy_HU,HU_Load,green_energy_IT,IT_Load,green_energy_PO,PO_Load,green_energy_SP,SP_Load,green_energy_UK,UK_Load,green_energy_DK,DK_Load,green_energy_SE,SE_Load,green_energy_NE,NE_Load
2022-07-11 20:00:00,54381,196038,762,19653,5710.0,34369.0,2721.0,17752.0,44268,127060,0.0,1467.0,997.0,3204.0,9388.0,11395.0,858,51043
2022-07-11 21:00:00,42090,180145,673,18704,4589.0,31529.0,3101.0,16535.0,42436,118772,0.0,1411.0,948.0,3021.0,9270.0,10849.0,884,48290
2022-07-11 22:00:00,41617,171347,723,17498,4393.0,29626.0,2923.0,15868.0,42284,113796,0.0,1238.0,1053.0,2866.0,9156.0,10641.0,1266,45816
2022-07-11 23:00:00,41129,164602,675,16520,4357.0,28755.0,2685.0,15496.0,37868,107304,0.0,1100.0,1123.0,2794.0,9185.0,10748.0,1823,44112
2022-07-12 00:00:00,44474,163084,649,16008,4559.0,28414.0,2454.0,15494.0,37996,103344,0.0,1013.0,1105.0,2770.0,9168.0,10780.0,1868,43225
2022-07-12 01:00:00,45452,164313,630,15923,4784.0,28546.0,2384.0,15360.0,38312,101052,0.0,993.0,942.0,2773.0,9140.0,10662.0,1833,42678
2022-07-12 02:00:00,43228,168995,641,16155,5196.0,29241.0,2565.0,15685.0,36692,99948,0.0,957.0,904.0,2899.0,9181.0,10908.0,1728,42606
2022-07-12 03:00:00,42557,182552,845,17004,5972.0,32750.0,3114.0,17919.0,32196,102332,0.0,926.0,942.0,3259.0,9861.0,11651.0,1562,42687
2022-07-12 04:00:00,57480,207596,1612,18660,8971.0,37752.0,3853.0,19896.0,27580,109240,0.0,956.0,1121.0,3717.0,10087.0,12541.0,1531,43560
2022-07-12 05:00:00,85354,225681,3168,19025,12596.0,42149.0,5256.0,20770.0,29792,116768,0.0,1090.0,1423.0,3994.0,10207.0,12954.0,1746,45198
2022-07-12 06:00:00,112454,237502,4753,19045,13470.0,43405.0,7023.0,21157.0,40048,124444,0.0,1248.0,1954.0,4193.0,10592.0,12977.0,2083,45109
2022-07-12 07:00:00,136280,243415,5794,19339,13812.0,43330.0,8213.0,21001.0,52976,131336,0.0,1399.0,2506.0,4448.0,10943.0,13094.0,2609,43021
2022-07-12 08:00:00,159950,249171,6158,19533,14811.0,43773.0,8639.0,21238.0,57084,136384,0.0,1493.0,2947.0,4455.0,11111.0,13049.0,2680,39598
2022-07-12 09:00:00,178090,253346,5856,19899,15236.0,42964.0,8830.0,21365.0,59104,140376,0.0,1566.0,3211.0,4440.0,11221.0,13139.0,2756,36802
2022-07-12 10:00:00,203365,253226,5804,20148,15898.0,43132.0,8888.0,21012.0,60980,144164,0.0,1595.0,3194.0,4447.0,11262.0,13050.0,3010,35523
2022-07-12 11:00:00,208396,248195,5451,19871,15720.0,44173.0,8973.0,20707.0,62936,146828,0.0,1625.0,2779.0,3975.0,11299.0,13001.0,3057,35696
2022-07-12 12:00:00,205736,244965,5426,19985,14974.0,43993.0,8806.0,20690.0,63828,147380,0.0,1597.0,2615.0,3774.0,11434.0,12894.0,3278,38496
2022-07-12 13:00:00,193505,242402,5261,19989,13725.0,44131.0,8779.0,21060.0,64420,145696,0.0,1560.0,2427.0,3780.0,11441.0,12771.0,2938,42684
2022-07-12 14:00:00,166169,237235,4203,20351,13066.0,44070.0,7713.0,20474.0,63824,144820,0.0,1540.0,2301.0,3933.0,11831.0,13004.0,2642,46965
2022-07-12 15:00:00,129672,236632,3175,20346,12014.0,43229.0,6578.0,20284.0,63944,144396,0.0,1624.0,2097.0,3923.0,11710.0,12897.0,2536,51462
2022-07-12 16:00:00,103647,233750,1830,20795,10832.0,42317.0,5682.0,20605.0,61136,141600,0.0,1671.0,2086.0,3812.0,11618.0,12990.0,1862,52400
2022-07-12 17:00:00,88658,228057,1007,21002,8691.0,40909.0,5420.0,20874.0,57848,139840,0.0,1592.0,2023.0,3630.0,11605.0,12664.0,1835,52970
2022-07-12 18:00:00,77089,220052,763,21191,7245.0,39796.0,5432.0,20593.0,48004,136752,0.0,1511.0,1878.0,3475.0,11648.0,12330.0,1519,53317
2022-07-12 19:00:00,67808,211471,728,20841,6337.0,37375.0,5528.0,19294.0,42308,134636,0.0,1452.0,1843.0,3376.0,11642.0,12001.0,1662,53351
2022-07-12 20:00:00,58587,201438,726,19791,5701.0,35006.0,5723.0,17811.0,42784,130252,0.0,1404.0,1441.0,3237.0,11290.0,11204.0,2212,52063
2022-07-12 21:00:00,50358,187892,739,18829,5170.0,32302.0,5859.0,16755.0,41388,121564,0.0,1373.0,1278.0,3066.0,10667.0,10536.0,2867,49181
2022-07-12 22:00:00,45668,178565,768,17589,5501.0,30473.0,5769.0,16134.0,38816,116436,0.0,1228.0,1270.0,2930.0,10275.0,10273.0,3936,46467
2022-07-12 23:00:00,46616,173346,855,16556,4976.0,29359.0,5407.0,15709.0,36024,109892,0.0,1109.0,1274.0,2836.0,10130.0,10351.0,4698,44781
2022-07-13 00:00:00,48090,171986,938,16032,4988.0,28859.0,5057.0,15733.0,34396,105660,0.0,1058.0,1262.0,2774.0,9941.0,10384.0,4447,43856
2022-07-13 01:00:00,61164,173609,968,16025,4848.0,28797.0,4802.0,15666.0,32744,103248,0.0,1035.0,1287.0,2772.0,9846.0,10323.0,4951,43256
2022-07-13 02:00:00,64735,179787,1010,16258,4997.0,29649.0,4772.0,15839.0,31384,102148,0.0,1008.0,1320.0,2844.0,10045.0,10461.0,4623,43337
2022-07-13 03:00:00,62524,193284,1122,17092,6400.0,32782.0,4661.0,17960.0,29184,104052,0.0,977.0,1396.0,3255.0,10998.0,11488.0,4352,43620
2022-07-13 04:00:00,72250,216409,1649,18950,9670.0,37658.0,4899.0,19913.0,27896,111492,0.0,1018.0,1501.0,3675.0,11318.0,12497.0,4392,46867
2022-07-13 05:00:00,92591,233829,3209,19423,13761.0,42139.0,5768.0,20927.0,28160,118828,0.0,1180.0,1832.0,3889.0,11466.0,12851.0,3217,49810
2022-07-13 06:00:00,108848,244070,5108,19233,16329.0,43888.0,7020.0,21193.0,38592,126272,0.0,1357.0,2384.0,3955.0,11809.0,13313.0,2368,49324
2022-07-13 07:00:00,125363,249544,6679,19206,16628.0,43885.0,7827.0,20899.0,51796,133936,0.0,1520.0,2873.0,3937.0,12213.0,13499.0,2296,46443
2022-07-13 08:00:00,152243,255228,7687,19140,17523.0,44000.0,8512.0,21289.0,60496,139840,0.0,1553.0,3619.0,3919.0,12437.0,13445.0,2679,43332
2022-07-13 09:00:00,179123,260480,8088,19129,17728.0,42832.0,8713.0,21604.0,63444,143768,0.0,1558.0,4173.0,4093.0,12621.0,13241.0,3533,41186
2022-07-13 10:00:00,208200,258896,8416,19423,17988.0,42997.0,8433.0,21593.0,63984,148136,0.0,1584.0,4256.0,4244.0,12934.0,12939.0,4435,39466
2022-07-13 11:00:00,224066,260865,8253,19277,18469.0,43870.0,8269.0,21448.0,65892,151316,0.0,1609.0,4491.0,4062.0,12710.0,12763.0,5491,39146
2022-07-13 12:00:00,227662,259107,7716,19674,17785.0,44221.0,7612.0,21613.0,68156,151196,0.0,1560.0,4236.0,3858.0,12588.0,12572.0,5667,40540
2022-07-13 13:00:00,219398,255261,6672,20251,16947.0,44316.0,6703.0,21541.0,70108,149460,0.0,1535.0,4384.0,3871.0,12512.0,12527.0,4863,41706
2022-07-13 14:00:00,197470,249691,5373,20794,15964.0,43831.0,5399.0,21627.0,71016,148264,0.0,1545.0,5225.0,3848.0,12743.0,12746.0,5247,42588
2022-07-13 15:00:00,164632,246408,3562,21203,15142.0,43459.0,4522.0,21454.0,69644,146372,0.0,1697.0,4722.0,3880.0,12859.0,12874.0,5211,46210
2022-07-13 16:00:00,141523,243168,1850,21783,12431.0,42671.0,3904.0,21338.0,65968,143384,0.0,1786.0,4541.0,3624.0,12784.0,12538.0,4607,47987
2022-07-13 17:00:00,121316,240407,984,22042,9920.0,41319.0,3620.0,21296.0,58540,141624,0.0,1695.0,4179.0,3331.0,12917.0,12928.0,3824,50237
2022-07-13 18:00:00,107100,230135,726,21991,8766.0,40601.0,3647.0,20947.0,49316,139080,0.0,1630.0,3732.0,3261.0,12280.0,12608.0,3234,52284
2022-07-13 19:00:00,95165,219940,803,21568,7766.0,38130.0,3430.0,19710.0,44928,137092,0.0,1591.0,3561.0,3224.0,12296.0,12263.0,2527,52924
2022-07-13 20:00:00,84278,210009,923,20530,6920.0,35366.0,3475.0,18365.0,44528,132860,0.0,1510.0,3464.0,3013.0,12289.0,11529.0,2233,52209
2022-07-13 21:00:00,67175,194498,923,19383,5872.0,32570.0,3559.0,17202.0,40928,124464,0.0,1456.0,3675.0,2871.0,11582.0,11029.0,1702,49893
2022-07-13 22:00:00,59876,182943,820,18071,4856.0,30655.0,3725.0,16599.0,40472,119488,0.0,1280.0,3473.0,2777.0,11606.0,10674.0,1133,46646
2022-07-13 23:00:00,55779,175771,752,17114,4736.0,29659.0,3686.0,16215.0,35524,111876,0.0,1146.0,3466.0,2660.0,11340.0,10521.0,928,45001
2022-07-14 00:00:00,52192,172929,719,16627,4656.0,29026.0,3659.0,16090.0,33692,107644,0.0,1086.0,3274.0,2649.0,11126.0,10130.0,876,44248
2022-07-14 01:00:00,52865,172809,755,16440,4671.0,28951.0,3565.0,15845.0,30196,104912,0.0,1060.0,3119.0,2622.0,11039.0,10124.0,820,43841
2022-07-14 02:00:00,51750,176851,754,16716,4656.0,29814.0,3198.0,16132.0,28036,103648,0.0,1042.0,2939.0,2741.0,11393.0,10592.0,895,43819
2022-07-14 03:00:00,49001,188868,923,17565,5679.0,33054.0,3123.0,18248.0,26288,105968,0.0,1031.0,3027.0,3122.0,11787.0,11302.0,1046,43948
2022-07-14 04:00:00,60258,214138,1534,19515,8642.0,38070.0,4345.0,20176.0,22924,112788,0.0,1066.0,3236.0,3502.0,11892.0,12089.0,1196,44954
2022-07-14 05:00:00,85646,232138,2987,20372,12533.0,42720.0,5859.0,21394.0,23936,119976,0.0,1232.0,3751.0,3750.0,12352.0,12436.0,1229,45739
2022-07-14 06:00:00,107679,245112,4745,20489,14568.0,44839.0,7431.0,21749.0,35092,126592,0.0,1483.0,3692.0,3794.0,12760.0,12899.0,1593,44668
2022-07-14 07:00:00,134905,249536,6091,20729,15711.0,45100.0,8720.0,21574.0,47792,133388,0.0,1654.0,3678.0,4049.0,13116.0,13245.0,2058,42174
2022-07-14 08:00:00,159660,253785,6892,20835,16859.0,45599.0,9392.0,21705.0,53588,138628,0.0,1729.0,4073.0,4057.0,13029.0,13331.0,2603,39202
2022-07-14 09:00:00,185224,259338,7395,21005,16711.0,44484.0,9313.0,21653.0,55948,143172,0.0,1760.0,4508.0,3941.0,12866.0,13086.0,2818,37953
2022-07-14 10:00:00,208719,260705,7541,21254,16840.0,44801.0,9366.0,21969.0,59512,148352,0.0,1760.0,4793.0,3880.0,12874.0,13158.0,2417,38295
2022-07-14 11:00:00,215881,256856,7017,21411,16447.0,45551.0,8809.0,21779.0,61152,150896,0.0,1732.0,5079.0,3786.0,12925.0,13235.0,2652,37619
2022-07-14 12:00:00,206692,251119,6493,21703,16630.0,46070.0,7585.0,21499.0,63312,151328,0.0,1687.0,5297.0,3744.0,12896.0,13176.0,2771,37173
2022-07-14 13:00:00,198999,248645,5532,22136,15994.0,46397.0,6578.0,21919.0,64464,149448,0.0,1662.0,5267.0,3799.0,12669.0,12994.0,3264,39714
2022-07-14 14:00:00,180980,245243,4426,22433,14187.0,45537.0,4723.0,21625.0,65480,149048,0.0,1677.0,4890.0,3940.0,12759.0,13176.0,5204,41884
2022-07-14 15:00:00,159810,246024,3141,22671,12486.0,44447.0,3546.0,21399.0,67332,146896,0.0,1797.0,4678.0,3983.0,12445.0,13181.0,5688,44971
2022-07-14 16:00:00,148045,244315,2008,22976,10685.0,43541.0,2989.0,21385.0,68744,144184,0.0,1903.0,4321.0,3791.0,12222.0,13071.0,5148,46333
2022-07-14 17:00:00,138637,239896,1324,22971,9048.0,42072.0,2744.0,21302.0,64764,141972,0.0,1814.0,4140.0,3595.0,12027.0,12577.0,5143,49228
2022-07-14 18:00:00,126762,228803,1175,22953,8270.0,41187.0,3094.0,20873.0,56624,138968,0.0,1725.0,3784.0,3490.0,11951.0,12096.0,5345,51307
2022-07-14 19:00:00,115092,218286,1195,22444,6762.0,38666.0,2878.0,19714.0,51440,137320,0.0,1681.0,3690.0,3344.0,12045.0,11803.0,4894,51525
2022-07-14 20:00:00,105148,208024,1285,21236,5443.0,35861.0,2510.0,18352.0,53968,133224,0.0,1596.0,3874.0,3196.0,12222.0,11462.0,4674,51058
2022-07-14 21:00:00,98295,195377,1233,20034,4962.0,33090.0,2434.0,17060.0,52520,124596,0.0,1525.0,3794.0,3033.0,11955.0,10854.0,3622,49043
2022-07-14 22:00:00,92837,186558,1338,18696,4123.0,31161.0,2616.0,16520.0,52400,120020,0.0,1327.0,3737.0,2868.0,11854.0,10381.0,3515,46328
2022-07-14 23:00:00,90400,179102,1091,17692,3946.0,30029.0,2603.0,16121.0,50012,112628,0.0,1187.0,3729.0,2797.0,11673.0,10365.0,3405,44428
2022-07-15 00:00:00,90920,176041,1018,17182,3911.0,29347.0,2828.0,16045.0,48864,107948,0.0,1106.0,3576.0,2759.0,11664.0,10360.0,3492,43587
2022-07-15 01:00:00,93095,177314,989,17043,3887.0,29252.0,3180.0,15899.0,46616,104780,0.0,1055.0,3332.0,2712.0,11552.0,10183.0,3775,43081
2022-07-15 02:00:00,89221,181787,1035,17220,4016.0,30142.0,3543.0,16126.0,45720,103832,0.0,1021.0,3108.0,2808.0,11627.0,10212.0,3261,43163
2022-07-15 03:00:00,82249,190886,1415,18139,4940.0,33173.0,3767.0,17975.0,48068,105216,0.0,1008.0,3802.0,2990.0,11978.0,11515.0,2654,43477
2022-07-15 04:00:00,94648,214012,1704,20175,8363.0,37981.0,4812.0,19747.0,48012,111672,0.0,1029.0,4092.0,3326.0,11962.0,12267.0,2408,44356
2022-07-15 05:00:00,121162,232228,2266,21133,12657.0,42476.0,6789.0,20841.0,47608,118264,0.0,1212.0,4344.0,3578.0,12026.0,12671.0,2556,45003
2022-07-15 06:00:00,140973,245032,2986,21542,14320.0,44439.0,8135.0,20926.0,51396,124760,0.0,1425.0,4671.0,3672.0,12034.0,12401.0,2241,44226
2022-07-15 07:00:00,164738,250224,3646,21716,15119.0,45161.0,9099.0,20662.0,61716,132092,0.0,1616.0,4826.0,3717.0,12466.0,12727.0,1943,41963
2022-07-15 08:00:00,183527,256255,4298,21792,16184.0,45626.0,9492.0,21095.0,70500,137620,0.0,1715.0,4865.0,3714.0,12686.0,12922.0,2367,40147
2022-07-15 09:00:00,197467,259152,4678,21689,16380.0,44924.0,9881.0,21302.0,73144,142752,0.0,1754.0,4915.0,3644.0,12888.0,12900.0,3044,38673
2022-07-15 10:00:00,207416,256828,5413,21339,16334.0,45145.0,9942.0,20955.0,70800,147140,0.0,1783.0,4816.0,3647.0,12953.0,12777.0,3131,37761
2022-07-15 11:00:00,212662,250317,5807,20765,16474.0,45865.0,9950.0,20573.0,68604,150396,0.0,1807.0,4784.0,3534.0,13051.0,12632.0,2866,38383
2022-07-15 12:00:00,208291,243158,5770,20269,15956.0,45736.0,9520.0,20645.0,69280,150476,0.0,1762.0,4414.0,3557.0,12975.0,12408.0,3136,39894
2022-07-15 13:00:00,193222,237599,5222,20253,15035.0,45784.0,8606.0,20510.0,66836,148188,0.0,1710.0,4407.0,3529.0,12950.0,12368.0,3514,39838
2022-07-15 14:00:00,167942,232741,4297,20678,14119.0,45330.0,7257.0,20521.0,67368,147628,0.0,1701.0,4087.0,3631.0,12796.0,12779.0,3642,40538
2022-07-15 15:00:00,136236,229270,2950,20794,12409.0,44677.0,5611.0,20437.0,66376,146168,0.0,1792.0,4024.0,3562.0,12654.0,12935.0,3878,43066
2022-07-15 16:00:00,113849,224720,1662,20920,11257.0,44071.0,3983.0,20441.0,63504,143248,0.0,1850.0,3919.0,3346.0,12247.0,12603.0,4094,45197
2022-07-15 17:00:00,98675,218328,1034,21023,9585.0,42554.0,3545.0,20433.0,57108,140980,0.0,1784.0,3426.0,3204.0,12097.0,12334.0,4083,48203
2022-07-15 18:00:00,83230,208588,767,21019,8792.0,41565.0,3381.0,20049.0,49216,137340,0.0,1687.0,2914.0,3100.0,12011.0,12058.0,3244,49885
2022-07-15 19:00:00,79040,200919,793,20608,6906.0,39066.0,2898.0,18909.0,42788,133752,0.0,1623.0,2748.0,3005.0,11928.0,11987.0,3542,49576
2022-07-15 20:00:00,73645,190736,855,19689,5862.0,36214.0,2366.0,17692.0,43328,129280,0.0,1542.0,2818.0,2817.0,11929.0,11384.0,5443,48773
2022-07-15 21:00:00,68141,178143,837,18784,6666.0,33724.0,2783.0,16491.0,39460,121408,0.0,1489.0,2639.0,2640.0,11372.0,10730.0,4893,46663
2022-07-15 22:00:00,69548,168514,843,17577,5297.0,31568.0,2370.0,15722.0,38024,117780,0.0,1331.0,2594.0,2527.0,11346.0,10314.0,6146,44129
2022-07-15 23:00:00,73738,164415,804,16498,4678.0,30329.0,2233.0,15346.0,34604,111420,0.0,1219.0,3074.0,2425.0,11300.0,10010.0,6762,42342
2022-07-16 00:00:00,76786,160185,719,15953,4350.0,29416.0,2214.0,15253.0,29804,106284,0.0,1147.0,3262.0,2394.0,11307.0,9977.0,6443,41450
2022-07-16 01:00:00,82221,159011,741,15711,4374.0,28943.0,2185.0,14902.0,27868,103300,0.0,1116.0,3129.0,2338.0,11269.0,9878.0,6283,40615
2022-07-16 02:00:00,90358,160747,684,15551,4195.0,28536.0,2365.0,14618.0,24564,100948,0.0,1085.0,3370.0,2340.0,11314.0,9947.0,6869,40351
2022-07-16 03:00:00,99909,164302,769,15310,4673.0,29142.0,2793.0,15367.0,21588,99672,0.0,1054.0,3642.0,2563.0,11416.0,10276.0,6457,39949
2022-07-16 04:00:00,110750,172100,1425,15890,7974.0,32110.0,3481.0,16774.0,21184,99504,0.0,1062.0,3971.0,2744.0,11443.0,10565.0,6730,39508
2022-07-16 05:00:00,137789,187650,2950,16289,11347.0,34786.0,4714.0,17937.0,23256,100872,0.0,1160.0,4605.0,2912.0,11908.0,11041.0,6221,38223
2022-07-16 06:00:00,176462,202683,4853,16549,12796.0,36441.0,6388.0,18493.0,33248,106196,0.0,1330.0,5015.0,3036.0,11783.0,11035.0,6098,36598
2022-07-16 07:00:00,209793,211802,6167,16514,13856.0,36887.0,7254.0,18673.0,51980,113464,0.0,1494.0,4543.0,3310.0,12032.0,11604.0,5619,34827
2022-07-16 08:00:00,232493,217954,7155,16488,14664.0,36691.0,7657.0,18899.0,62468,119680,0.0,1579.0,4092.0,3424.0,11903.0,11816.0,4291,32040
2022-07-16 09:00:00,245533,220325,7755,16527,15164.0,36059.0,8061.0,18909.0,66492,123012,0.0,1615.0,4338.0,3191.0,11208.0,11590.0,4297,29843
2022-07-16 10:00:00,251004,215753,7608,16359,15149.0,35432.0,7993.0,18473.0,66120,127028,0.0,1588.0,3040.0,3192.0,11111.0,11497.0,3616,28095
2022-07-16 11:00:00,249124,207502,7244,16237,14848.0,35032.0,8129.0,18121.0,69024,130396,0.0,1581.0,3014.0,3076.0,10918.0,11684.0,3281,26513
2022-07-16 12:00:00,237851,201802,6728,16851,14281.0,34977.0,7695.0,17923.0,70832,130280,0.0,1574.0,3082.0,2971.0,11182.0,11601.0,3121,25853
2022-07-16 13:00:00,228667,199099,5675,17241,13577.0,35742.0,7459.0,17871.0,71616,128448,0.0,1561.0,3991.0,2936.0,11703.0,11796.0,3110,26636
2022-07-16 14:00:00,214777,198979,4413,17773,11816.0,37038.0,7376.0,18218.0,71452,127732,0.0,1585.0,4174.0,3130.0,11767.0,12046.0,2612,29325
2022-07-16 15:00:00,186608,201316,3367,18116,11168.0,38167.0,6011.0,17633.0,66056,126492,0.0,1686.0,4109.0,3138.0,11485.0,12008.0,3026,34510
2022-07-16 16:00:00,150160,199361,1943,18697,11117.0,38598.0,4875.0,17737.0,63760,125560,0.0,1781.0,4002.0,3062.0,11278.0,11612.0,2764,38535
2022-07-16 17:00:00,121937,193620,1220,19011,9741.0,37704.0,4564.0,17724.0,58052,125860,0.0,1705.0,3933.0,2953.0,11302.0,11592.0,2379,42107
2022-07-16 18:00:00,105799,183596,910,19267,8942.0,37219.0,4345.0,17596.0,47208,125404,0.0,1610.0,3781.0,2840.0,11298.0,11606.0,1908,45148
2022-07-16 19:00:00,95703,178703,858,19060,7072.0,35338.0,4205.0,16852.0,40032,125492,0.0,1520.0,3646.0,2816.0,11427.0,11562.0,1580,46554
2022-07-16 20:00:00,88395,175149,943,17913,5832.0,33072.0,4268.0,15731.0,40868,121984,0.0,1449.0,3522.0,2682.0,11554.0,11510.0,1281,46427
2022-07-16 21:00:00,82719,165228,835,16801,5782.0,30807.0,3946.0,14575.0,39344,114560,0.0,1388.0,3235.0,2520.0,11255.0,10780.0,1130,44774
2022-07-16 22:00:00,69917,156205,820,15723,5013.0,28978.0,3721.0,14065.0,37356,108304,0.0,1246.0,2837.0,2404.0,11206.0,10349.0,965,42953
2022-07-16 23:00:00,61299,149499,751,15000,4791.0,27746.0,3655.0,13693.0,36180,103008,0.0,1126.0,2802.0,2371.0,11198.0,10168.0,742,41351
2022-07-17 00:00:00,54260,144803,739,14529,4566.0,26901.0,3289.0,13453.0,35892,97960,0.0,1071.0,2990.0,2316.0,11182.0,10283.0,753,40452
2022-07-17 01:00:00,51718,142371,701,14221,4336.0,26486.0,3064.0,13026.0,33784,94912,0.0,1052.0,3106.0,2311.0,10986.0,10248.0,726,39894
2022-07-17 02:00:00,52412,142960,686,14058,4917.0,26178.0,3021.0,12743.0,31440,92864,0.0,1027.0,3067.0,2233.0,10656.0,9955.0,639,39647
2022-07-17 03:00:00,53441,144098,861,13834,4931.0,25816.0,3132.0,13130.0,29572,91928,0.0,1003.0,2735.0,2324.0,10465.0,10236.0,582,38870
2022-07-17 04:00:00,61635,147704,1570,14243,7026.0,27189.0,3833.0,13869.0,27628,90724,0.0,985.0,2620.0,2514.0,10497.0,11027.0,703,36810
2022-07-17 05:00:00,80813,155810,3282,14480,10021.0,29163.0,5414.0,14719.0,29108,89904,0.0,1033.0,2943.0,2733.0,10625.0,11320.0,943,34299
2022-07-17 06:00:00,115774,170832,5013,14810,12357.0,30301.0,6650.0,15308.0,41304,92924,0.0,1154.0,3295.0,2805.0,10554.0,11695.0,1307,32287
2022-07-17 07:00:00,151711,180917,6348,14974,14070.0,31226.0,7323.0,15541.0,56636,99132,0.0,1303.0,3642.0,2846.0,10958.0,12211.0,1460,30056
2022-07-17 08:00:00,185166,189233,7214,15113,14977.0,31765.0,7681.0,15850.0,63372,105520,0.0,1419.0,3717.0,2926.0,10736.0,11702.0,1705,27213
2022-07-17 09:00:00,198757,194593,7593,15060,15898.0,32431.0,7745.0,15772.0,65520,109760,0.0,1477.0,3437.0,3242.0,10678.0,11582.0,1933,25193
2022-07-17 10:00:00,215513,192395,7709,14700,16552.0,32168.0,8205.0,16059.0,64204,114112,0.0,1490.0,3054.0,3293.0,10806.0,11466.0,2115,23985
2022-07-17 11:00:00,220927,186785,7534,14402,16304.0,32170.0,8176.0,15927.0,65156,118776,0.0,1532.0,3024.0,3208.0,10941.0,11052.0,2210,23429
2022-07-17 12:00:00,213484,182425,6908,14681,16064.0,32515.0,7757.0,15635.0,69428,120564,0.0,1477.0,3076.0,3133.0,11015.0,11198.0,2234,23844
2022-07-17 13:00:00,197219,181733,5972,15264,14661.0,33080.0,6632.0,15456.0,71180,119452,0.0,1412.0,3489.0,2961.0,11084.0,11623.0,2019,25798
2022-07-17 14:00:00,169577,181892,4863,16304,12647.0,34365.0,5277.0,15591.0,73112,118484,0.0,1429.0,3362.0,3261.0,11262.0,12027.0,1858,29903
2022-07-17 15:00:00,125829,184706,3353,17115,10879.0,35562.0,3979.0,16042.0,72364,117596,0.0,1534.0,3019.0,3388.0,11393.0,12208.0,1725,35605
2022-07-17 16:00:00,88870,186545,1663,17914,10320.0,36350.0,2846.0,16454.0,67840,118140,0.0,1661.0,2461.0,3268.0,11603.0,11918.0,1635,39491
2022-07-17 17:00:00,63930,183275,889,18358,9512.0,36260.0,2572.0,16769.0,59008,119364,0.0,1638.0,2225.0,3156.0,11418.0,11655.0,1271,42733
2022-07-17 18:00:00,52289,179004,678,18938,9271.0,36704.0,2597.0,17063.0,42876,120680,0.0,1593.0,2034.0,3100.0,11258.0,11528.0,996,45819
2022-07-17 19:00:00,50353,179007,720,18741,8616.0,35483.0,2801.0,16684.0,38592,124340,0.0,786.0,1842.0,3036.0,11238.0,11398.0,1068,47852
2022-07-17 20:00:00,47491,175286,767,17442,6786.0,33092.0,1831.0,15605.0,40896,124528,0.0,759.0,2003.0,2854.0,10787.0,10894.0,1104,47773
2022-07-17 21:00:00,41185,164163,744,16187,5872.0,30526.0,1443.0,14715.0,41472,118048,0.0,1469.0,1860.0,2707.0,10021.0,10543.0,1099,45769
2022-07-17 22:00:00,38132,158056,659,15144,5870.0,28653.0,1657.0,14276.0,37960,111348,0.0,1294.0,1700.0,2580.0,9825.0,10345.0,1372,43924
2022-07-17 23:00:00,41113,154759,642,14531,5841.0,27571.0,1735.0,14043.0,37144,104468,0.0,1185.0,1610.0,2476.0,9711.0,10343.0,2117,42122
2022-07-18 00:00:00,45104,151615,643,14277,5895.0,26965.0,1718.0,14091.0,38704,100192,0.0,1117.0,1545.0,2480.0,9646.0,9896.0,2897,41327
2022-07-18 01:00:00,50278,153795,637,14312,5979.0,27205.0,1652.0,14109.0,38612,98236,0.0,1094.0,1681.0,2474.0,9741.0,9685.0,3674,40772
2022-07-18 02:00:00,54312,159487,642,14641,5875.0,28537.0,1861.0,14635.0,36748,97256,0.0,1062.0,1671.0,2600.0,9788.0,9998.0,4408,40882
2022-07-18 03:00:00,59556,174508,839,15678,6886.0,32611.0,2309.0,17209.0,34516,101032,0.0,1068.0,1895.0,2898.0,10779.0,11161.0,4669,41875
2022-07-18 04:00:00,73494,201542,1608,17659,9121.0,38034.0,2987.0,19307.0,29652,109996,0.0,1116.0,2113.0,3269.0,11082.0,11834.0,3946,43859
2022-07-18 05:00:00,96189,222006,3316,18335,12986.0,43369.0,4151.0,20746.0,31124,118156,0.0,1327.0,2313.0,3565.0,11501.0,12382.0,3872,45131
2022-07-18 06:00:00,121538,232589,5026,18533,15448.0,45852.0,5340.0,20983.0,40144,126356,0.0,1610.0,2629.0,3673.0,11658.0,12863.0,3488,44703
2022-07-18 07:00:00,143909,240135,6230,18634,16736.0,46347.0,6490.0,20823.0,52436,133980,0.0,1827.0,3064.0,3718.0,11777.0,13106.0,2709,41996
2022-07-18 08:00:00,167830,246131,7113,18591,18592.0,46832.0,7060.0,21021.0,60504,138560,0.0,1886.0,3387.0,3681.0,11877.0,13230.0,2594,39876
2022-07-18 09:00:00,183104,251128,7468,18489,18078.0,46278.0,7041.0,21116.0,64388,142876,0.0,946.0,3815.0,3633.0,11781.0,13220.0,2559,37964
2022-07-18 10:00:00,195730,251422,7803,18668,18147.0,46924.0,6888.0,21105.0,67400,146888,0.0,925.0,3953.0,3674.0,11596.0,12923.0,2902,36438
2022-07-18 11:00:00,196727,247990,7901,18561,17349.0,47471.0,6593.0,20877.0,69976,149164,0.0,1835.0,3845.0,3601.0,11590.0,12747.0,2786,36098
2022-07-18 12:00:00,186018,243939,7489,18919,17133.0,47621.0,5769.0,20925.0,77468,149380,0.0,1749.0,3330.0,3463.0,11604.0,12508.0,2634,36160
2022-07-18 13:00:00,158850,237429,6552,19608,15842.0,48065.0,4615.0,20833.0,84404,148408,0.0,1740.0,3528.0,3488.0,11767.0,12607.0,2222,37721
